Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
663,456239,1456239,10000,2025-03-14,1
664,453996,1453996,10000,2025-07-21,1
665,274242,1274242,10000,2025-08-21,1
666,146759,1146759,10000,2025-10-14,1
667,92095,1092095,10000,2025-10-14,1
668,847737,1847737,10000,2025-08-14,1
669,287162,1287162,10000,2025-05-14,1
670,138420,1138420,10000,2025-07-07,1
671,905356,1905356,10000,2025-09-28,1
672,585950,1585950,10000,2025-07-07,1
673,521938,1521938,10000,2025-07-28,1
674,122538,1122538,10000,2025-05-14,1
675,551729,1551729,10000,2025-04-28,1
676,744564,1744564,10000,2025-08-28,1
677,714335,1714335,10000,2025-07-28,1
678,797117,1797117,10000,2025-08-21,1
679,503334,1503334,10000,2025-02-13,1
680,181642,1181642,10000,2025-11-28,1
681,823855,1823855,10000,2025-07-07,1
682,392461,1392461,10000,2025-11-21,1
683,407968,1407968,10000,2025-09-28,1
684,218128,1218128,10000,2025-05-28,1
685,65400,1065400,10000,2025-02-13,1
686,708549,1708549,10000,2025-10-07,1
687,166428,1166428,10000,2025-07-28,1
688,833669,1833669,10000,2025-04-28,1
689,636975,1636975,10000,2025-05-14,1
690,231030,1231030,10000,2025-05-28,1
691,531449,1531449,10000,2025-10-14,1
692,994300,1994300,10000,2025-09-28,1
693,369891,1369891,10000,2025-01-20,1
694,3204,1003204,10000,2025-01-27,1
695,111587,1111587,10000,2025-11-28,1
696,553954,1553954,10000,2025-05-21,1
697,588078,1588078,10000,2025-08-21,1
698,586574,1586574,10000,2025-09-07,1
699,342308,1342308,10000,2025-05-21,1
700,602207,1602207,10000,2025-05-07,1
701,920423,1920423,10000,2025-10-21,1
702,203994,1203994,10000,2025-06-28,1
703,722213,1722213,10000,2025-10-14,1
704,42591,1042591,10000,2025-03-21,1
705,984409,1984409,10000,2025-12-14,1
706,749882,1749882,10000,2025-12-14,1
707,693822,1693822,10000,2025-04-21,1
708,401338,1401338,10000,2025-10-21,1
709,116863,1116863,10000,2025-08-28,1
710,941695,1941695,10000,2025-11-21,1
711,254815,1254815,10000,2025-12-14,1
712,843299,1843299,10000,2025-10-28,1
713,120965,1120965,10000,2025-02-13,1
714,735012,1735012,10000,2025-05-07,1
715,514894,1514894,10000,2025-07-21,1
716,549299,1549299,10000,2025-02-06,1
717,877699,1877699,10000,2025-02-13,1
718,811137,1811137,10000,2025-06-14,1
719,334103,1334103,10000,2025-12-21,1
720,99522,1099522,10000,2025-04-28,1
721,478961,1478961,10000,2025-04-28,1
722,868731,1868731,10000,2025-07-21,1
723,257555,1257555,10000,2025-02-27,1
724,33311,1033311,10000,2025-02-27,1
725,24492,1024492,10000,2025-12-07,1
726,88056,1088056,10000,2025-05-28,1
727,279791,1279791,10000,2025-06-07,1
728,608486,1608486,10000,2025-06-21,1
729,453957,1453957,10000,2025-03-28,1
730,384477,1384477,10000,2025-06-28,1
731,337989,1337989,10000,2025-08-14,1
732,717543,1717543,10000,2025-02-06,1
733,221624,1221624,10000,2025-04-28,1
734,31926,1031926,10000,2025-10-28,1
735,513629,1513629,10000,2025-01-20,1
736,21949,1021949,10000,2025-08-07,1
737,892727,1892727,10000,2025-08-21,1
738,268880,1268880,10000,2025-07-07,1
739,593831,1593831,10000,2025-02-06,1
740,628909,1628909,10000,2025-07-21,1
741,671123,1671123,10000,2025-03-21,1
742,431109,1431109,10000,2025-02-13,1
743,338147,1338147,10000,2025-10-14,1
744,577617,1577617,10000,2025-05-07,1
745,925635,1925635,10000,2025-02-20,1
746,808291,1808291,10000,2025-04-07,1
747,178787,1178787,10000,2025-05-21,1
748,814912,1814912,10000,2025-03-07,1
749,581486,1581486,10000,2025-09-14,1
750,645320,1645320,10000,2025-03-07,1
751,902399,1902399,10000,2025-04-14,1
752,436097,1436097,10000,2025-07-14,1
753,525828,1525828,10000,2025-04-21,1
754,206620,1206620,10000,2025-11-28,1
755,980142,1980142,10000,2025-01-13,1
756,491571,1491571,10000,2025-01-20,1
757,465201,1465201,10000,2025-08-14,1
758,806996,1806996,10000,2025-02-20,1
759,349282,1349282,10000,2025-09-28,1
760,921469,1921469,10000,2025-08-21,1
761,992630,1992630,10000,2025-04-21,1
762,990536,1990536,10000,2025-01-06,1
763,121190,1121190,10000,2025-05-07,1
764,716583,1716583,10000,2025-12-07,1
765,21262,1021262,10000,2025-04-14,1
766,685653,1685653,10000,2025-07-28,1
767,888891,1888891,10000,2025-01-20,1
768,457700,1457700,10000,2025-06-28,1
769,942971,1942971,10000,2025-01-27,1
770,413793,1413793,10000,2025-01-20,1
771,883176,1883176,10000,2025-05-07,1
772,752234,1752234,10000,2025-05-14,1
773,651124,1651124,10000,2025-11-21,1
774,530102,1530102,10000,2025-08-14,1
775,433277,1433277,10000,2025-01-27,1
776,676722,1676722,10000,2025-02-20,1
777,256289,1256289,10000,2025-05-07,1
778,530890,1530890,10000,2025-03-28,1
779,500769,1500769,10000,2025-04-07,1
780,887244,1887244,10000,2025-07-07,1
781,158547,1158547,10000,2025-04-07,1
782,898796,1898796,10000,2025-07-14,1
783,103750,1103750,10000,2025-11-21,1
784,980899,1980899,10000,2025-06-21,1
785,331079,1331079,10000,2025-06-28,1
786,81485,1081485,10000,2025-11-28,1
787,368573,1368573,10000,2025-10-21,1
788,553502,1553502,10000,2025-06-21,1
789,181182,1181182,10000,2025-05-07,1
790,517147,1517147,10000,2025-06-28,1
791,657180,1657180,10000,2025-03-21,1
792,409422,1409422,10000,2025-10-28,1
793,191413,1191413,10000,2025-07-28,1
794,80996,1080996,10000,2025-11-07,1
795,603210,1603210,10000,2025-08-21,1
796,872525,1872525,10000,2025-11-14,1
797,906804,1906804,10000,2025-02-20,1
798,394212,1394212,10000,2025-09-07,1
799,969615,1969615,10000,2025-04-21,1
800,934880,1934880,10000,2025-06-07,1
801,750222,1750222,10000,2025-06-07,1
802,45948,1045948,10000,2025-11-28,1
803,280733,1280733,10000,2025-01-13,1
804,413956,1413956,10000,2025-03-21,1
805,210723,1210723,10000,2025-12-21,1
806,532653,1532653,10000,2025-04-07,1
807,108636,1108636,10000,2025-06-14,1
808,399992,1399992,10000,2025-08-14,1
809,826759,1826759,10000,2025-09-14,1
810,365099,1365099,10000,2025-11-14,1
811,429104,1429104,10000,2025-11-14,1
812,209457,1209457,10000,2025-09-21,1
813,293506,1293506,10000,2025-06-14,1
814,898034,1898034,10000,2025-03-28,1
815,588090,1588090,10000,2025-12-14,1
816,550228,1550228,10000,2025-05-21,1
817,49664,1049664,10000,2025-09-07,1
818,831329,1831329,10000,2025-06-14,1
819,10597,1010597,10000,2025-07-14,1
820,658479,1658479,10000,2025-11-14,1
821,753517,1753517,10000,2025-03-28,1
822,913303,1913303,10000,2025-07-21,1
823,802388,1802388,10000,2025-11-07,1
824,916886,1916886,10000,2025-11-07,1
825,881785,1881785,10000,2025-03-14,1
826,67976,1067976,10000,2025-02-27,1
827,167220,1167220,10000,2025-11-21,1
828,230060,1230060,10000,2025-08-07,1
829,319038,1319038,10000,2025-07-21,1
830,644488,1644488,10000,2025-09-07,1
831,884408,1884408,10000,2025-12-07,1
832,990229,1990229,10000,2025-08-28,1
833,271842,1271842,10000,2025-08-21,1
834,716050,1716050,10000,2025-02-20,1
835,200747,1200747,10000,2025-04-07,1
836,294109,1294109,10000,2025-10-28,1
837,449594,1449594,10000,2025-11-07,1
838,630281,1630281,10000,2025-03-21,1
839,847215,1847215,10000,2025-04-21,1
840,992819,1992819,10000,2025-09-21,1
841,223391,1223391,10000,2025-05-14,1
842,355945,1355945,10000,2025-12-21,1
843,415924,1415924,10000,2025-10-14,1
844,549915,1549915,10000,2025-08-21,1
845,586531,1586531,10000,2025-07-14,1
846,714751,1714751,10000,2025-04-21,1
847,443824,1443824,10000,2025-08-21,1
848,955391,1955391,10000,2025-07-28,1
849,800759,1800759,10000,2025-02-27,1
850,266982,1266982,10000,2025-10-28,1
851,979863,1979863,10000,2025-03-28,1
852,307287,1307287,10000,2025-04-07,1
853,387618,1387618,10000,2025-09-14,1
854,660162,1660162,10000,2025-10-21,1
855,261689,1261689,10000,2025-03-28,1
856,357608,1357608,10000,2025-03-14,1
857,873526,1873526,10000,2025-07-28,1
858,147833,1147833,10000,2025-03-21,1
859,104363,1104363,10000,2025-05-07,1
860,998890,1998890,10000,2025-04-21,1
861,199641,1199641,10000,2025-03-21,1
862,570248,1570248,10000,2025-09-07,1
863,981630,1981630,10000,2025-04-07,1
864,95720,1095720,10000,2025-12-14,1
865,289755,1289755,10000,2025-06-28,1
866,98977,1098977,10000,2025-01-27,1
867,93452,1093452,10000,2025-07-21,1
868,630117,1630117,10000,2025-02-13,1
869,393455,1393455,10000,2025-02-27,1
870,487016,1487016,10000,2025-05-14,1
871,859343,1859343,10000,2025-03-28,1
872,229346,1229346,10000,2025-08-28,1
873,429994,1429994,10000,2025-08-21,1
874,774126,1774126,10000,2025-11-21,1
875,196316,1196316,10000,2025-01-06,1
876,361032,1361032,10000,2025-04-21,1
877,336791,1336791,10000,2025-04-07,1
878,945979,1945979,10000,2025-08-14,1
879,116395,1116395,10000,2025-06-21,1
880,193789,1193789,10000,2025-06-28,1
881,813395,1813395,10000,2025-06-28,1
882,179491,1179491,10000,2025-01-27,1
883,983979,1983979,10000,2025-01-27,1
884,118747,1118747,10000,2025-05-07,1
885,455609,1455609,10000,2025-03-14,1
886,375051,1375051,10000,2025-07-14,1
887,784278,1784278,10000,2025-10-14,1
888,53321,1053321,10000,2025-07-21,1
889,563581,1563581,10000,2025-01-20,1
890,79447,1079447,10000,2025-05-14,1
891,608439,1608439,10000,2025-11-14,1
892,849634,1849634,10000,2025-05-14,1
893,156344,1156344,10000,2025-07-21,1
894,675082,1675082,10000,2025-02-06,1
895,5518,1005518,10000,2025-08-14,1
896,316760,1316760,10000,2025-02-13,1
897,321263,1321263,10000,2025-05-21,1
898,526252,1526252,10000,2025-02-20,1
899,522634,1522634,10000,2025-05-14,1
900,508913,1508913,10000,2025-01-06,1
901,133909,1133909,10000,2025-09-21,1
902,996194,1996194,10000,2025-02-27,1
903,41542,1041542,10000,2025-01-13,1
904,918690,1918690,10000,2025-06-07,1
905,629167,1629167,10000,2025-06-07,1
906,794822,1794822,10000,2025-02-20,1
907,45454,1045454,10000,2025-06-28,1
908,819551,1819551,10000,2025-04-14,1
909,962985,1962985,10000,2025-06-07,1
910,577569,1577569,10000,2025-10-21,1
911,284496,1284496,10000,2025-04-28,1
912,505382,1505382,10000,2025-02-20,1
913,465646,1465646,10000,2025-06-07,1
914,138968,1138968,10000,2025-03-14,1
915,786164,1786164,10000,2025-02-13,1
916,42232,1042232,10000,2025-10-21,1
917,874850,1874850,10000,2025-10-28,1
918,764545,1764545,10000,2025-05-14,1
919,710127,1710127,10000,2025-03-07,1
920,15657,1015657,10000,2025-09-21,1
921,69714,1069714,10000,2025-05-14,1
922,311541,1311541,10000,2025-05-21,1
923,738250,1738250,10000,2025-11-07,1
924,429023,1429023,10000,2025-06-14,1
925,333949,1333949,10000,2025-10-21,1
926,393266,1393266,10000,2025-05-21,1
927,683775,1683775,10000,2025-12-21,1
928,547496,1547496,10000,2025-03-28,1
929,97262,1097262,10000,2025-04-14,1
930,160598,1160598,10000,2025-09-21,1
931,144428,1144428,10000,2025-04-21,1
932,905740,1905740,10000,2025-05-21,1
933,407937,1407937,10000,2025-02-13,1
934,391239,1391239,10000,2025-06-07,1
935,911595,1911595,10000,2025-12-28,1
936,826292,1826292,10000,2025-05-28,1
937,14082,1014082,10000,2025-10-21,1
938,140247,1140247,10000,2025-07-21,1
939,584407,1584407,10000,2025-07-28,1
940,129299,1129299,10000,2025-03-28,1
941,125284,1125284,10000,2025-05-07,1
942,509633,1509633,10000,2025-11-21,1
943,104450,1104450,10000,2025-02-20,1
944,706799,1706799,10000,2025-07-07,1
945,17216,1017216,10000,2025-06-14,1
946,126918,1126918,10000,2025-09-21,1
947,560393,1560393,10000,2025-02-13,1
948,663760,1663760,10000,2025-05-07,1
949,765703,1765703,10000,2025-09-21,1
950,293789,1293789,10000,2025-09-21,1
951,507811,1507811,10000,2025-12-07,1
952,739546,1739546,10000,2025-10-21,1
953,581527,1581527,10000,2025-07-07,1
954,473870,1473870,10000,2025-04-21,1
955,377447,1377447,10000,2025-11-21,1
956,315380,1315380,10000,2025-07-14,1
957,864993,1864993,10000,2025-02-20,1
958,657491,1657491,10000,2025-01-27,1
959,406301,1406301,10000,2025-05-21,1
960,665629,1665629,10000,2025-11-14,1
961,141429,1141429,10000,2025-02-06,1
962,860007,1860007,10000,2025-05-21,1
963,492617,1492617,10000,2025-11-28,1
964,43922,1043922,10000,2025-02-06,1
965,121346,1121346,10000,2025-03-28,1
966,580417,1580417,10000,2025-07-21,1
967,909086,1909086,10000,2025-03-28,1
968,908819,1908819,10000,2025-10-28,1
969,423160,1423160,10000,2025-06-07,1
970,73587,1073587,10000,2025-11-07,1
971,214347,1214347,10000,2025-04-14,1
972,559066,1559066,10000,2025-01-27,1
973,26334,1026334,10000,2025-11-14,1
974,158363,1158363,10000,2025-05-21,1
975,372852,1372852,10000,2025-08-21,1
976,225258,1225258,10000,2025-02-06,1
977,614168,1614168,10000,2025-10-21,1
978,363179,1363179,10000,2025-11-21,1
979,250999,1250999,10000,2025-11-14,1
980,94336,1094336,10000,2025-12-14,1
981,375813,1375813,10000,2025-08-14,1
982,487946,1487946,10000,2025-05-21,1
983,686298,1686298,10000,2025-07-28,1
984,69457,1069457,10000,2025-06-14,1
985,691800,1691800,10000,2025-08-28,1
986,412192,1412192,10000,2025-03-21,1
987,998816,1998816,10000,2025-04-28,1
988,642243,1642243,10000,2025-02-27,1
989,718913,1718913,10000,2025-04-07,1
990,101513,1101513,10000,2025-05-07,1
991,589691,1589691,10000,2025-04-28,1
992,924918,1924918,10000,2025-07-14,1
993,865384,1865384,10000,2025-06-14,1
994,393071,1393071,10000,2025-02-27,1
995,660671,1660671,10000,2025-04-07,1
996,924180,1924180,10000,2025-12-07,1
997,532029,1532029,10000,2025-01-06,1
998,663082,1663082,10000,2025-08-28,1
999,842581,1842581,10000,2025-03-21,1
1000,862141,1862141,10000,2025-06-14,1
1001,29760,1029760,10000,2025-02-20,1
1002,518604,1518604,10000,2025-06-21,1
1003,360905,1360905,10000,2025-05-14,1
1004,310563,1310563,10000,2025-05-28,1
1005,451651,1451651,10000,2025-10-14,1
1006,296883,1296883,10000,2025-05-21,1
1007,962355,1962355,10000,2025-10-14,1
1008,941881,1941881,10000,2025-03-28,1
1009,805253,1805253,10000,2025-03-28,1
1010,55162,1055162,10000,2025-05-07,1
1011,43895,1043895,10000,2025-04-14,1
1012,87025,1087025,10000,2025-10-21,1
1013,480308,1480308,10000,2025-12-21,1
1014,143257,1143257,10000,2025-08-07,1
1015,590862,1590862,10000,2025-01-13,1
1016,558498,1558498,10000,2025-04-07,1
1017,508531,1508531,10000,2025-01-06,1
1018,955138,1955138,10000,2025-12-07,1
1019,294377,1294377,10000,2025-10-28,1
1020,122053,1122053,10000,2025-02-06,1
1021,447491,1447491,10000,2025-10-14,1
1022,764756,1764756,10000,2025-08-21,1
1023,882351,1882351,10000,2025-12-14,1
1024,484874,1484874,10000,2025-09-14,1
1025,341228,1341228,10000,2025-03-07,1
1026,361117,1361117,10000,2025-11-28,1
1027,972399,1972399,10000,2025-08-21,1
1028,354926,1354926,10000,2025-12-14,1
1029,43891,1043891,10000,2025-04-21,1
1030,348882,1348882,10000,2025-06-07,1
1031,292776,1292776,10000,2025-08-28,1
1032,161707,1161707,10000,2025-05-21,1
1033,511322,1511322,10000,2025-10-07,1
1034,335506,1335506,10000,2025-01-06,1
1035,79929,1079929,10000,2025-03-21,1
1036,282702,1282702,10000,2025-01-27,1
1037,946753,1946753,10000,2025-10-28,1
1038,90054,1090054,10000,2025-09-28,1
1039,579885,1579885,10000,2025-06-14,1
1040,470795,1470795,10000,2025-08-28,1
1041,886709,1886709,10000,2025-03-28,1
1042,307495,1307495,10000,2025-10-07,1
1043,824356,1824356,10000,2025-05-28,1
1044,785606,1785606,10000,2025-07-07,1
1045,120778,1120778,10000,2025-10-14,1
1046,541048,1541048,10000,2025-09-28,1
1047,208316,1208316,10000,2025-10-07,1
1048,934206,1934206,10000,2025-11-14,1
1049,694840,1694840,10000,2025-01-13,1
1050,382890,1382890,10000,2025-07-07,1
1051,748039,1748039,10000,2025-08-21,1
1052,636706,1636706,10000,2025-03-28,1
1053,56674,1056674,10000,2025-05-14,1
1054,442761,1442761,10000,2025-01-06,1
1055,982201,1982201,10000,2025-09-21,1
1056,83300,1083300,10000,2025-11-28,1
1057,881546,1881546,10000,2025-04-21,1
1058,552333,1552333,10000,2025-05-14,1
1059,736928,1736928,10000,2025-08-07,1
1060,597124,1597124,10000,2025-03-28,1
1061,760910,1760910,10000,2025-08-14,1
1062,16907,1016907,10000,2025-05-14,1
1063,511794,1511794,10000,2025-10-07,1
1064,576759,1576759,10000,2025-03-28,1
1065,541900,1541900,10000,2025-01-06,1
1066,767277,1767277,10000,2025-03-21,1
1067,465312,1465312,10000,2025-12-14,1
1068,940292,1940292,10000,2025-03-14,1
1069,409738,1409738,10000,2025-08-28,1
1070,109402,1109402,10000,2025-09-21,1
1071,307931,1307931,10000,2025-04-14,1
1072,821545,1821545,10000,2025-03-14,1
1073,694112,1694112,10000,2025-04-28,1
1074,724831,1724831,10000,2025-04-21,1
1075,471255,1471255,10000,2025-04-28,1
1076,751462,1751462,10000,2025-11-07,1
1077,837816,1837816,10000,2025-01-20,1
1078,163919,1163919,10000,2025-11-28,1
1079,8059,1008059,10000,2025-08-21,1
1080,798444,1798444,10000,2025-01-20,1
1081,145463,1145463,10000,2025-05-14,1
1082,480357,1480357,10000,2025-03-07,1
1083,374965,1374965,10000,2025-04-28,1
1084,267609,1267609,10000,2025-11-07,1
1085,827391,1827391,10000,2025-11-07,1
1086,558743,1558743,10000,2025-03-21,1
1087,370789,1370789,10000,2025-05-07,1
1088,336256,1336256,10000,2025-06-14,1
1089,233060,1233060,10000,2025-02-20,1
1090,804439,1804439,10000,2025-11-28,1
1091,538852,1538852,10000,2025-03-14,1
1092,304848,1304848,10000,2025-12-28,1
1093,724356,1724356,10000,2025-04-07,1
1094,104128,1104128,10000,2025-04-07,1
1095,297409,1297409,10000,2025-10-14,1
1096,564707,1564707,10000,2025-02-20,1
1097,901539,1901539,10000,2025-07-21,1
1098,874736,1874736,10000,2025-11-21,1
1099,281017,1281017,10000,2025-07-21,1
1100,632911,1632911,10000,2025-06-07,1
1101,453843,1453843,10000,2025-10-21,1
1102,861762,1861762,10000,2025-10-14,1
1103,118546,1118546,10000,2025-07-28,1
1104,809150,1809150,10000,2025-05-21,1
1105,344873,1344873,10000,2025-07-07,1
1106,947798,1947798,10000,2025-06-28,1
1107,500032,1500032,10000,2025-07-07,1
1108,288595,1288595,10000,2025-11-07,1
1109,94751,1094751,10000,2025-03-14,1
1110,277316,1277316,10000,2025-08-14,1
1111,399374,1399374,10000,2025-11-07,1
1112,84587,1084587,10000,2025-09-28,1
1113,350828,1350828,10000,2025-12-21,1
1114,683221,1683221,10000,2025-12-07,1
1115,810302,1810302,10000,2025-07-28,1
1116,514068,1514068,10000,2025-08-14,1
1117,6682,1006682,10000,2025-06-28,1
1118,951676,1951676,10000,2025-09-07,1
1119,562331,1562331,10000,2025-04-28,1
1120,542936,1542936,10000,2025-03-14,1
1121,419937,1419937,10000,2025-10-28,1
1122,826610,1826610,10000,2025-02-20,1
1123,527564,1527564,10000,2025-10-21,1
1124,107941,1107941,10000,2025-01-27,1
1125,118719,1118719,10000,2025-02-20,1
1126,402119,1402119,10000,2025-02-20,1
1127,375739,1375739,10000,2025-09-28,1
1128,818980,1818980,10000,2025-03-28,1
1129,749377,1749377,10000,2025-04-14,1
1130,240410,1240410,10000,2025-12-21,1
1131,780017,1780017,10000,2025-09-21,1
1132,135676,1135676,10000,2025-05-07,1
1133,638300,1638300,10000,2025-07-14,1
1134,703442,1703442,10000,2025-02-13,1
1135,458268,1458268,10000,2025-04-28,1
1136,542598,1542598,10000,2025-10-07,1
1137,142993,1142993,10000,2025-07-07,1
1138,507198,1507198,10000,2025-03-07,1
1139,849501,1849501,10000,2025-07-21,1
1140,537071,1537071,10000,2025-10-07,1
1141,576876,1576876,10000,2025-10-14,1
1142,149740,1149740,10000,2025-12-14,1
1143,981784,1981784,10000,2025-11-28,1
1144,592260,1592260,10000,2025-02-20,1
1145,213313,1213313,10000,2025-02-20,1
1146,436081,1436081,10000,2025-08-28,1
1147,18798,1018798,10000,2025-12-07,1
1148,450594,1450594,10000,2025-02-06,1
1149,442142,1442142,10000,2025-04-14,1
1150,809161,1809161,10000,2025-11-21,1
1151,369959,1369959,10000,2025-02-27,1
1152,308555,1308555,10000,2025-08-14,1
1153,867814,1867814,10000,2025-03-21,1
1154,230266,1230266,10000,2025-06-28,1
1155,733170,1733170,10000,2025-03-28,1
